Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
66607.1452631579	39.66652631578947	0.0	37	1	37	19	57	0.0	0	0	0	1	6	25	25
51052.38000000001	48.210289473684206	0.0	56	2	56	29	99	0.0	0	0	0	2	13	42	42
37121.156968677045	10.886843870673893	0.0	69	3	69	36	135	0.0	0	0	0	3	20	56	56
78256.67506500763	32.41133478666135	0.0	71	3	71	37	156	0.0	0	0	0	4	26	63	63
138774.19826608364	56.939243327347306	0.0	72	3	72	38	177	0.0	0	0	0	5	32	70	70
162839.60418574538	82.49822852819294	0.0	73	3	73	39	198	0.0	0	0	0	6	38	77	77
148390.07141618934	16.78956045208303	0.0	75	3	75	39	220	0.0	0	0	0	7	45	84	84
24525.78908319636	45.40747939931955	0.0	78	4	78	41	243	0.0	0	0	0	8	51	92	92
56410.91415558157	27.74206837272687	0.0	80	4	80	42	264	0.0	0	0	0	9	57	99	99
27830.37379976859	18.606479626347067	0.0	84	4	84	44	287	0.0	0	0	0	10	63	107	107
125253.87238543984	46.42050234835032	0.0	85	4	85	45	308	0.0	0	0	0	11	69	114	114
78184.30433535871	8.560775939817978	0.0	87	4	87	45	327	0.0	0	0	0	12	75	120	120
95089.91357563337	34.30647257768797	0.0	88	4	88	46	348	0.0	0	0	0	13	81	127	127
108191.25746377296	84.37518742287796	0.0	89	4	89	47	369	0.0	0	0	0	14	87	134	134
286796.3327102701	105.07783402381204	0.0	89	4	89	47	388	0.0	0	0	0	15	93	140	140
470401.40795676736	128.78048062474613	0.0	89	4	89	47	407	0.0	0	0	0	16	99	146	146
213601.79041654943	151.25531196880428	0.0	90	4	90	47	426	0.0	0	0	0	17	105	152	152
409191.1728763315	170.73014331286242	0.0	90	4	90	47	445	0.0	0	0	0	18	111	158	158
270073.9514096468	8.305537669565176	0.0	92	4	92	48	466	0.0	0	0	0	19	117	165	165
511249.06578646624	31.215699876691197	0.0	92	4	92	48	485	0.0	0	0	0	20	123	171	171
759924.1801632857	53.12586208381722	0.0	92	4	92	48	504	0.0	0	0	0	21	129	177	177
418745.26680588507	78.01683681305909	0.0	93	4	93	49	525	0.0	0	0	0	22	135	184	184
706965.3534484844	98.90781154230095	0.0	93	4	93	49	544	0.0	0	0	0	23	141	190	190
159303.94189613799	125.77568157840201	0.0	94	4	94	49	569	0.0	0	0	0	24	149	198	198
461298.97438711266	144.3597971018677	0.0	94	4	94	49	588	0.0	0	0	0	25	155	204	204
763294.0068780872	163.9439126253334	0.0	94	4	94	49	607	0.0	0	0	0	26	161	210	210
117432.52312357444	194.73597038706626	3.0	95	5	95	50	618	0.0	0	0	0	26	164	214	214
