Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
155526.17815846708	82.25337991686054	0.0	87.66	4.0	87.66	46.14	46.58	0.32678022294758435	2.1	11.179000000000007	0.52	2.56	13.6	15.42	15.0
161337.31666237675	91.68544782402158	0.0	88.06	4.0	88.06	46.34	47.5	0.33412868846159194	2.14	11.578600000000009	0.52	2.62	13.88	15.72	15.28
171136.73703038436	99.21095670312917	0.0	88.4	4.0	88.4	46.56	48.4	0.34133909907649057	2.18	11.718200000000008	0.52	2.62	14.14	16.0	15.64
214034.10675557272	98.2915335566826	0.0	88.62	4.0	88.62	46.68	49.1	0.3487030411430444	2.22	11.917800000000009	0.52	2.64	14.34	16.24	15.88
216219.23530743617	102.54500941958912	0.0	88.96	4.0	88.96	46.9	49.94	0.3564089771409945	2.28	12.19720000000001	0.52	2.7	14.62	16.52	16.1
260696.3511017991	92.93366703033067	0.0	89.22	4.0	89.22	47.06	50.64	0.36359276215217107	2.28	12.19720000000001	0.52	2.72	14.82	16.74	16.36
264065.14594960236	94.80669161790853	0.0	89.5	4.0	89.5	47.22	51.62	0.37106690166737316	2.3	12.29700000000001	0.52	2.74	15.08	17.04	16.76
285394.76629630564	97.40703213325995	0.0	89.72	4.0	89.72	47.38	52.48	0.37872277101348345	2.32	12.39680000000001	0.54	2.78	15.36	17.3	17.04
266469.6471900154	99.0852745143995	0.0	90.02	4.0	90.02	47.52	53.34	0.38700207014813365	2.32	12.39680000000001	0.56	2.86	15.64	17.58	17.26
283195.4924393715	100.52766885271416	0.0	90.24	4.0	90.24	47.62	54.08	0.39481170381157027	2.4	12.676000000000009	0.56	2.86	15.96	17.84	17.42
307598.6824950238	101.98106465540604	0.0	90.48	4.0	90.48	47.82	55.08	0.403024439558054	2.44	12.975600000000009	0.58	2.94	16.24	18.2	17.7
293675.9165113725	103.98704613998271	0.0	90.72	4.0	90.72	47.94	55.74	0.4111140762787956	2.46	13.015400000000009	0.6	2.98	16.44	18.3	18.02
331080.0552406091	107.31888970575643	0.0	90.94	4.0	90.94	48.12	56.88	0.4196758939385994	2.52	13.354800000000012	0.6	3.06	16.8	18.58	18.44
337600.0978250458	108.96383873859831	0.0	91.22	4.0	91.22	48.36	57.88	0.4279951485244795	2.56	13.594400000000013	0.62	3.12	17.2	18.84	18.72
379398.20640042884	112.06539778988368	0.0	91.4	4.0	91.4	48.5	58.72	0.4361597195721758	2.66	13.97340000000001	0.62	3.18	17.44	19.0	19.1
405925.77311888203	111.1085725193197	0.02	91.58	4.02	91.58	48.6	59.36	0.44467609163134897	2.7	14.053000000000011	0.62	3.2	17.64	19.18	19.34
403191.0078526511	112.84874163306812	0.12	91.78	4.02	91.78	48.7	60.22	0.45299780223305897	2.7	14.053000000000011	0.62	3.24	18.02	19.44	19.52
412209.88045914413	111.86601258425686	0.22	91.98	4.02	91.98	48.78	61.02	0.4617444617855271	2.72	14.152800000000012	0.62	3.26	18.18	19.78	19.8
448381.2780689985	113.97455690797511	0.32	92.1	4.02	92.1	48.8	61.7	0.4707522187298006	2.74	14.252600000000012	0.64	3.26	18.46	19.96	20.02
417336.6750598477	112.24055017157539	0.42	92.32	4.02	92.32	48.86	62.3	0.48006527946721095	2.76	14.292400000000011	0.64	3.28	18.56	20.14	20.32
420863.5334433785	113.73572667182074	0.52	92.48	4.02	92.48	48.92	62.88	0.48961883020124203	2.76	14.292400000000011	0.64	3.3	18.66	20.38	20.54
442955.3241543309	116.38532096965473	0.62	92.64	4.02	92.64	48.98	63.84	0.49955196248474093	2.8	14.492000000000012	0.66	3.36	18.94	20.68	20.86
469044.2100937172	114.33284292084498	0.72	92.78	4.02	92.78	48.98	64.58	0.5095754004888114	2.82	14.531800000000011	0.66	3.36	19.16	20.88	21.18
466539.4609559574	108.83012493088069	0.82	92.98	4.02	92.98	49.02	65.14	0.5197748201738157	2.84	14.631600000000013	0.68	3.38	19.3	21.06	21.4
528066.6200654639	110.03485657949678	0.92	93.08	4.02	93.08	49.02	65.8	0.5303537551659541	2.9	14.911000000000012	0.68	3.4	19.5	21.28	21.62
511000.2387417575	113.87713335446671	1.08	93.24	4.04	93.24	49.04	66.48	0.5411235796835491	2.92	14.950800000000013	0.72	3.42	19.64	21.54	21.88
444273.88268880924	120.6079444254655	1.42	93.44	4.08	93.44	49.08	67.22	0.5516565803521755	2.96	15.030400000000013	0.72	3.48	19.86	21.78	22.1
411662.808801926	126.97502986469536	2.1	93.6	4.16	93.6	49.16	67.94	0.561612627870836	2.96	15.030400000000013	0.72	3.52	20.08	22.06	22.28
419948.1219908551	134.45954490681325	2.98	93.7	4.18	93.7	49.18	68.26	0.5712084242896601	2.98	15.230200000000014	0.72	3.52	20.16	22.14	22.44
414407.03428929095	139.93479159754733	3.98	93.82	4.22	93.82	49.22	69.16	0.5806615648646126	2.98	15.230200000000014	0.72	3.56	20.44	22.38	22.78
405423.2869487372	142.10341734965323	5.32	93.96	4.32	93.96	49.32	69.7	0.589785502757793	2.98	15.230200000000014	0.72	3.6	20.5	22.6	23.0
417484.42706907424	146.79721037011052	7.16	94.04	4.38	94.04	49.38	70.2	0.5973809859311466	2.98	15.230200000000014	0.72	3.6	20.72	22.72	23.16
408073.8430738875	151.79568209092886	9.34	94.14	4.48	94.14	49.48	70.7	0.6043886031613906	2.98	15.230200000000014	0.74	3.62	20.88	22.88	23.32
332325.408609387	157.82816103196373	12.2	94.3	4.64	94.3	49.64	71.04	0.60992769825484	3.0	15.270000000000014	0.74	3.64	20.98	23.0	23.42
288560.5629535506	158.09588907047157	15.72	94.42	4.74	94.42	49.74	71.26	0.6136949977744756	3.02	15.309800000000012	0.74	3.64	21.06	23.04	23.52
234565.14016173355	161.23429099586266	19.7	94.52	4.84	94.52	49.84	71.46	0.6163778349954159	3.02	15.309800000000012	0.74	3.64	21.16	23.12	23.54
200558.48391624616	163.0622332341298	24.1	94.58	4.9	94.58	49.9	71.54	0.6179738850009703	3.02	15.309800000000012	0.74	3.64	21.16	23.16	23.58
158124.49193068664	165.41764839658467	28.86	94.64	4.96	94.64	49.96	71.56	0.6187086724083379	3.06	15.389400000000013	0.74	3.64	21.16	23.16	23.6
148006.24776702837	165.57560988876278	33.7	94.66	4.98	94.66	49.98	71.56	0.6191543721314321	3.06	15.389400000000013	0.78	3.64	21.16	23.16	23.6
132019.06776702838	166.4156098887628	38.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.08	15.429200000000012	0.78	3.64	21.16	23.16	23.6
132019.06776702838	169.73560988876278	43.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.12	15.668800000000012	0.78	3.64	21.16	23.16	23.6
133099.06776702838	170.4156098887628	48.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.16	15.748400000000013	0.8	3.64	21.16	23.16	23.6
143139.06776702838	168.9156098887628	53.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.16	15.748400000000013	0.82	3.64	21.16	23.16	23.6
153179.06776702838	168.29560988876278	58.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.2	15.82800000000001	0.84	3.64	21.16	23.16	23.6
153179.06776702838	168.73560988876278	63.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.22	15.867800000000011	0.84	3.64	21.16	23.16	23.6
163219.06776702838	167.67560988876278	68.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.24	15.907600000000011	0.86	3.64	21.16	23.16	23.6
163219.06776702838	170.55560988876277	73.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.26	16.107400000000013	0.86	3.64	21.16	23.16	23.6
174339.06776702835	168.85560988876279	78.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.26	16.107400000000013	0.9	3.64	21.16	23.16	23.6
175419.06776702835	169.53560988876276	83.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.3	16.187000000000012	0.92	3.64	21.16	23.16	23.6
176499.06776702835	169.33560988876278	88.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.3	16.187000000000012	0.94	3.64	21.16	23.16	23.6
176499.06776702835	169.33560988876278	93.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.3	16.187000000000012	0.94	3.64	21.16	23.16	23.6
176499.06776702835	169.33560988876278	98.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.3	16.187000000000012	0.94	3.64	21.16	23.16	23.6
179499.06776702835	168.83560988876278	103.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.3	16.187000000000012	0.96	3.64	21.16	23.16	23.6
179499.06776702835	170.59560988876277	108.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.38	16.346200000000014	0.96	3.64	21.16	23.16	23.6
179499.06776702835	171.83560988876278	113.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.4	16.446000000000012	0.96	3.64	21.16	23.16	23.6
180579.06776702835	171.6356098887628	118.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.4	16.446000000000012	0.98	3.64	21.16	23.16	23.6
180579.06776702835	171.6356098887628	123.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.4	16.446000000000012	0.98	3.64	21.16	23.16	23.6
180579.06776702835	171.6356098887628	128.7	94.68	5.0	94.68	50.0	71.56	0.6192035599811873	3.4	16.446000000000012	0.98	3.64	21.16	23.16	23.6
