Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
298.1805598898738	11.345159090213862	0.0	8.08	0.0	8.08	4.03	0.0	0.10014551744836751	0.04	0.29960000000000003	0.0	0.0	0.0	0.0	0.0
1759.879145239483	15.16806779433165	0.0	12.52	0.0	12.52	6.39	0.0	0.10082949456867242	0.06	0.49940000000000007	0.01	0.0	0.0	0.0	0.0
1639.4634407530946	25.745401196763172	0.0	14.5	0.01	14.5	7.31	0.0	0.10178357086315679	0.1	0.7689999999999999	0.01	0.0	0.0	0.0	0.0
3096.303761161672	10.912448607255374	0.0	17.3	0.02	17.3	9.12	0.0	0.10309186840519421	0.13	0.9886999999999999	0.03	0.0	0.0	0.0	0.0
2687.606049569202	15.818511478717912	0.0	18.78	0.08	18.78	9.43	0.0	0.10472984140306198	0.17	1.2082999999999997	0.03	0.0	0.0	0.0	0.0
1087.614907755472	11.08933803232846	0.0	25.13	1.01	25.13	12.81	0.0	0.10718364993474017	0.21	1.3178999999999996	0.03	0.0	0.0	0.0	0.0
2738.6506391255257	19.3994449113159	0.0	30.04	1.01	30.04	15.51	0.0	0.1082283971841551	0.21	1.3178999999999996	0.04	0.0	0.0	0.0	0.0
3755.8610029449965	18.86778770517212	0.0	33.54	1.01	33.54	17.41	0.0	0.1097831747669856	0.26	1.5274	0.06	0.0	0.0	0.0	0.0
6913.829991905459	24.96618044490931	0.0	34.32	1.02	34.32	17.87	0.0	0.11214609098323178	0.3	1.697	0.07	0.0	0.0	0.0	0.0
8679.631615240773	31.361018643806673	0.0	36.07	1.05	36.07	19.24	0.0	0.11440116288692409	0.35	1.8865000000000003	0.08	0.0	0.0	0.0	0.0
6762.205703707124	36.33216732465985	0.0	37.41	1.13	37.41	19.61	0.0	0.11674703761996623	0.39	2.0761000000000003	0.1	0.0	0.0	0.0	0.0
