Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
292.98582053384706	10.318470936072066	0.0	8	0	8	4	0	0.1	0	0	0	0	0	0	0
1565.2707251720558	11.1665393909749	0.0	12	0	12	6	0	0.1	0	0	0	0	0	0	0
1007.6188219809633	31.762027770380783	0.0	17	0	17	9	1	0.10060205999132796	0	0	0	0	0	1	0
3439.6758833219046	4.439060580651828	0.0	18	0	18	9	2	0.10301029995663981	0	0	0	0	0	2	0
4135.635878729784	15.248616229278126	0.0	31	1	31	16	5	0.10602059991327961	0	0	0	0	0	3	2
6722.700261772835	15.089384605343877	0.0	34	1	34	18	5	0.10782677988726348	0	0	0	0	0	3	2
9134.697472939302	23.695324653772722	0.0	35	1	35	19	5	0.11138114788825358	0	0	0	0	0	3	2
1484.20063083404	39.35764044324642	0.0	37	1	37	19	7	0.11560663808832487	1	1.99	0	0	0	5	2
5092.942258873771	18.232202379540514	0.0	46	2	46	24	9	0.1209445523715853	1	1.99	0	0	2	5	2
11043.41292473419	12.865964883401823	0.0	49	2	49	26	9	0.12184764235857724	1	1.99	0	0	2	5	2
5936.73960091108	50.37523735130482	0.0	52	2	52	27	13	0.12455691231955308	2	6.98	0	1	2	6	4
16982.317346988115	55.17766245829484	0.0	52	2	52	27	13	0.12834536352657655	2	6.98	0	1	2	6	4
10569.08607763827	10.95502454667086	0.0	55	2	55	29	13	0.12968778620739876	2	6.98	0	1	2	6	4
30146.947919743532	16.58084691509191	0.0	55	2	55	29	14	0.13249396618138262	2	6.98	0	1	3	6	4
18321.30318290143	21.418017967723497	0.0	56	2	56	29	14	0.13636025352046682	2	6.98	0	1	3	6	4
17873.30014646418	30.823255821974517	0.0	57	3	57	30	14	0.1408757034554266	2	6.98	0	1	3	6	4
4470.471199095758	34.77226897986925	0.0	58	3	58	31	14	0.14117673345109058	2	6.98	0	1	3	6	4
6081.617366143811	2.3445444375351543	0.0	62	3	62	32	16	0.1446818834294105	2	6.98	0	1	3	8	4
13228.679041211035	15.003310916894105	0.0	64	3	64	34	17	0.14648806340339435	2	6.98	0	1	3	9	4
14413.404404700534	19.731582322386835	0.0	65	3	65	34	17	0.14924848588681752	2	6.98	0	1	3	9	4
24655.32539114875	7.124921948640193	0.0	68	3	68	36	18	0.15159873390515166	2	6.98	0	1	4	9	4
22315.761888764704	12.641610288475476	0.0	69	3	69	36	20	0.15435915638857484	2	6.98	0	1	5	10	4
44438.31065339409	17.28920456675896	0.0	69	3	69	36	20	0.1585176997990155	2	6.98	0	1	5	10	4
52844.43830141147	45.788389792179935	0.0	70	3	70	37	20	0.16329931158150865	2	6.98	0	1	5	10	4
79642.37420581125	50.269649976862176	0.0	70	3	70	37	20	0.16868253432358737	2	6.98	0	1	5	10	4
33727.31952538395	55.08134651859674	0.0	71	3	71	37	20	0.17466008417633064	2	6.98	0	1	5	10	4
60108.81324011676	38.92769959370568	0.0	73	3	73	39	21	0.18173956585022372	3	11.97	0	1	5	11	4
99999.62930777004	44.33065942457249	0.0	73	3	73	39	22	0.1835457458242076	3	11.97	0	1	5	11	5
13906.371379651639	70.74630424486847	0.0	74	3	74	39	22	0.1884365020761258	4	13.96	0	1	5	11	5
63901.73713018018	76.26455653521376	0.0	74	3	74	39	23	0.19619622913188736	4	13.96	0	2	5	11	5
105174.21915977848	80.82001812788464	0.0	74	3	74	39	23	0.2034445629338036	4	13.96	0	2	5	11	5
146501.61028028585	85.38154032661612	0.0	74	3	74	39	23	0.21104969862596382	4	13.96	0	2	5	11	5
49036.31429719916	91.16561361766615	0.0	75	3	75	39	24	0.2190570481722014	4	13.96	0	2	6	11	5
101861.41366294968	96.99619853662315	0.0	75	3	75	39	25	0.22744263657323105	4	13.96	0	2	7	11	5
146004.49188705118	101.86850297636944	0.0	75	3	75	39	25	0.23618160432934723	4	13.96	0	2	7	11	5
16212.20895420056	111.21299446150142	0.0	77	4	77	41	27	0.24151930313531128	4	13.96	0	2	7	13	5
23944.113115612916	114.72749635305252	0.0	77	4	77	41	28	0.24452960309195104	4	13.96	0	2	8	13	5
30388.753720909255	117.65687844636906	0.0	77	4	77	41	28	0.24763681306159888	4	13.96	0	2	8	13	5
8057.219042472934	120.86936268344347	0.0	78	4	78	41	29	0.252008250379003	4	13.96	0	2	8	14	5
17062.515385474195	124.96267920298952	0.0	78	4	78	41	29	0.2576053529410268	4	13.96	0	2	8	14	5
26051.166079042927	129.04842951824804	0.0	78	4	78	41	29	0.26351383795990535	4	13.96	0	2	8	14	5
35053.68814713876	133.1404850037461	0.0	78	4	78	41	29	0.2698517522431658	4	13.96	0	2	8	14	5
58606.00766171375	4.92080937128175	0.0	82	4	82	43	31	0.27273027403866706	4	13.96	0	2	8	15	6
22479.52766171375	15.00480937128175	0.0	84	4	84	44	33	0.27601357526737064	4	13.96	0	2	9	16	6
54711.72766171375	20.432309371281754	0.0	84	4	84	44	34	0.2813320726798128	4	13.96	0	2	9	17	6
62705.512062362934	30.068120639540506	0.0	85	4	85	45	34	0.28804849841990693	4	13.96	0	2	9	17	6
51784.5760549435	37.607420430869055	0.0	86	4	86	45	36	0.2939788156609662	4	13.96	0	3	9	17	7
96648.16984117118	42.27099566852266	0.0	86	4	86	45	36	0.300224959570871	4	13.96	0	3	9	17	7
146451.54104450994	46.92831076242482	0.0	86	4	86	45	37	0.307095297917318	4	13.96	0	3	9	18	7
10274.270699042752	51.664457296160045	0.0	87	4	87	45	37	0.3148436052658505	4	13.96	0	3	9	18	7
58004.01333757742	56.625969004947436	0.0	87	4	87	45	37	0.3229386745819873	4	13.96	0	3	9	18	7
166273.39544532073	66.37630927565849	0.0	87	4	87	46	38	0.3305600336861106	4	13.96	0	3	10	18	7
41263.189233692	70.9734562601294	0.0	88	4	88	46	38	0.33576335219923353	4	13.96	0	3	10	18	7
98930.0725850824	75.64662346850787	0.0	88	4	88	46	38	0.3420827830767999	4	13.96	0	3	10	18	7
159244.0198584663	81.33170833669134	0.0	88	4	88	46	40	0.3493563994762379	4	13.96	0	3	10	19	8
217467.96352043815	88.05001819584626	0.0	88	4	88	46	41	0.35746445376169445	4	13.96	0	3	10	19	9
137172.11769062578	122.51323005117314	0.0	89	4	89	47	42	0.3632124680361551	4	13.96	0	3	11	19	9
206806.74145814008	126.99999704650267	0.0	89	4	89	47	42	0.3684492067796618	4	13.96	0	3	11	19	9
279008.4816414994	133.49108855316243	0.0	89	4	89	47	44	0.3748416223174041	4	13.96	0	3	11	20	10
363435.5634612537	138.93097784567237	0.0	89	4	89	47	45	0.3822287336788442	4	13.96	0	3	12	20	10
447736.46641921945	145.36273705688149	0.0	89	4	89	47	47	0.3902763255550588	4	13.96	0	3	13	20	11
71753.37889111013	150.1247159532662	0.0	90	4	90	47	47	0.39886827628723037	4	13.96	0	3	13	20	11
146464.68835314093	154.9385889856135	0.0	90	4	90	47	47	0.40772836981005467	4	13.96	0	3	13	20	11
221425.67088211514	159.76854920010928	0.0	90	4	90	47	47	0.41698320997702465	4	13.96	0	3	13	20	11
299286.6672495256	164.62428350213315	0.0	90	4	90	47	48	0.42657628159144234	4	13.96	0	3	13	21	11
374505.3768153447	170.47084984013696	0.0	90	4	90	47	49	0.4364939671252159	4	13.96	0	3	13	22	11
449350.9191090655	175.29337189514473	0.0	90	4	90	47	49	0.4467082929600066	4	13.96	0	3	13	22	11
166420.87629569587	185.13374671762273	0.0	91	4	91	48	49	0.4537903059636483	4	13.96	0	3	13	22	11
259942.6841426389	190.00467420965103	0.0	91	4	91	48	49	0.4594979170125976	4	13.96	0	3	13	22	11
459766.1017118327	8.426455196413965	0.0	92	4	92	49	49	0.4655853576736365	4	13.96	0	3	13	22	11
564002.0439500998	13.86580537691938	0.0	92	4	92	49	50	0.4727286972921472	4	13.96	0	3	13	22	12
667783.0788478133	18.28578130953069	0.0	92	4	92	49	50	0.48086907647327837	4	13.96	0	3	13	22	12
