Soft Currency Gain	Soft Currency Spend	Soft Currency Balance	Hard Currency Gain	Hard Currency Spend	Hard Currency Balance	Heart Gain	Heart Spend	Heart Balance	Food Gain	Food Spend	Food Balance	Worlds Gain	Worlds Spend	Worlds Balance	Upgrade Gain	Upgrade Spend	Upgrade Balance	Level Gain	Level Spend	Level Balance	Videos Gain	Videos Spend	Videos Balance	Skill level Gain	Skill level Spend	Skill level Balance	IAPs Gain	IAPs Spend	IAPs Balance	IAP spend $ Gain	IAP spend $ Spend	IAP spend $ Balance	Additional SC Gain	Additional SC Spend	Additional SC Balance	Get Heart Video Gain	Get Heart Video Spend	Get Heart Video Balance	Double Reward Videos Gain	Double Reward Videos Spend	Double Reward Videos Balance	Gacha Wheel Videos Gain	Gacha Wheel Videos Spend	Gacha Wheel Videos Balance	Get Gems Videos Gain	Get Gems Videos Spend	Get Gems Videos Balance
6707.153828107432	4920.4	1786.753828107433	40.74650895299888	26.92	13.826508952998884	5.18	5.18	0.0	11.0	0.0	11.0	0.0	0.0	0.0	11.0	0.0	11.0	5.56	0.0	5.56	1.44	0.0	1.44	0.10031011974692408	0.0	0.10031011974692408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.04	0.16	0.0	0.16	0.66	0.0	0.66	0.58	0.0	0.58
7908.989388195653	6897.78	2797.963216303085	23.825804785659088	13.78	23.872313738657976	5.06	5.06	0.0	5.3	0.0	16.3	0.06	0.0	0.06	5.3	0.0	16.3	2.9	0.0	8.46	1.14	0.0	2.58	0.0008550644803245906	0.0	0.10116518422724866	0.08	0.0	0.08	0.37920000000000004	0.0	0.37920000000000004	0.0	0.0	0.0	0.04	0.0	0.08	0.32	0.0	0.48	0.44	0.0	1.1	0.34	0.0	0.92
9255.174133414064	9289.6	2763.537349717153	20.474796492430013	18.12	26.227110231087998	5.18	5.18	0.0	5.26	0.0	21.56	0.3	0.0	0.36	5.26	0.0	21.56	2.74	0.0	11.2	1.04	0.0	3.62	0.0018364212304562927	0.0	0.10300160545770495	0.06	0.0	0.14	0.49939999999999996	0.0	0.8786000000000002	0.0	0.0	0.0	0.08	0.0	0.16	0.22	0.0	0.7	0.46	0.0	1.56	0.28	0.0	1.2
9493.657013147516	8426.04	3831.154362864665	17.45566382397376	25.14	18.54277405506177	5.1	5.1	0.0	5.08	0.0	26.64	0.34	0.0	0.7	5.08	0.0	26.64	2.74	0.0	13.94	1.16	0.0	4.78	0.0017151148008834611	0.0	0.10471672025858844	0.06	0.0	0.2	0.1794	0.0	1.058	0.0	0.0	0.0	0.08	0.0	0.24	0.38	0.0	1.08	0.28	0.0	1.84	0.42	0.0	1.62
9342.730346743256	8636.42	4537.46470960792	16.10100681432287	14.74	19.903780869384633	5.04	5.04	0.0	3.8	0.0	30.44	0.16	0.0	0.86	3.8	0.0	30.44	1.98	0.0	15.92	0.82	0.0	5.6	0.001639330284608046	0.0	0.10635605054319645	0.06	0.0	0.26	0.3394	0.0	1.3973999999999998	0.0	0.0	0.0	0.04	0.0	0.28	0.2	0.0	1.28	0.2	0.0	2.04	0.38	0.0	2.0
11292.248931623873	10865.32	4964.3936412317935	15.670291813947644	14.84	20.73407268333228	5.06	5.06	0.0	4.08	0.0	34.52	0.22	0.0	1.08	4.08	0.0	34.52	2.2	0.0	18.12	0.76	0.0	6.36	0.0019292723652081583	0.0	0.10828532290840462	0.02	0.0	0.28	0.0398	0.0	1.4371999999999998	0.0	0.0	0.0	0.04	0.0	0.32	0.1	0.0	1.38	0.24	0.0	2.28	0.38	0.0	2.38
10661.031576603005	8896.5	6728.925217834801	14.71621205694629	7.96	27.490284740278575	5.04	5.04	0.0	1.86	0.0	36.38	0.04	0.0	1.12	1.86	0.0	36.38	0.92	0.0	19.04	0.86	0.0	7.22	0.002457465651633645	0.0	0.11074278856003829	0.08	0.0	0.36	0.43920000000000003	0.0	1.8763999999999998	0.0	0.0	0.0	0.02	0.0	0.34	0.24	0.0	1.62	0.32	0.0	2.6	0.28	0.0	2.66
13054.630761499066	11261.94	8521.615979333861	13.204759485199522	7.56	33.13504422547808	5.0	5.0	0.0	2.12	0.0	38.5	0.12	0.0	1.24	2.12	0.0	38.5	1.16	0.0	20.2	0.84	0.0	8.06	0.002793010923449848	0.0	0.11353579948348813	0.04	0.0	0.4	0.2396	0.0	2.1159999999999997	0.0	0.0	0.0	0.0	0.0	0.34	0.26	0.0	1.88	0.32	0.0	2.92	0.26	0.0	2.92
14102.767004473924	12207.46	10416.922983807777	13.522744232951432	10.14	36.517788458429514	5.08	5.08	0.0	2.32	0.0	40.82	0.08	0.0	1.32	2.32	0.0	40.82	1.14	0.0	21.34	0.88	0.0	8.94	0.0032284552706925824	0.0	0.11676425475418067	0.02	0.0	0.42	0.0998	0.0	2.2157999999999998	0.0	0.0	0.0	0.06	0.0	0.4	0.28	0.0	2.16	0.18	0.0	3.1	0.36	0.0	3.28
19498.664117214048	17001.14	12914.447101021831	17.54016759307987	22.92	31.137956051509395	5.18	5.18	0.0	3.8	0.0	44.62	0.3	0.0	1.62	3.8	0.0	44.62	2.02	0.0	23.36	0.92	0.0	9.86	0.0038342748611495435	0.0	0.12059852961533023	0.04	0.0	0.46	0.1396	0.0	2.3553999999999995	0.0	0.0	0.0	0.08	0.0	0.48	0.24	0.0	2.4	0.32	0.0	3.42	0.28	0.0	3.56
