Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
877.0876061806377	10.152976333245622	0	12	0	12	6	0	0.10060205999132796	0	0	0	0	0	0	0
1778.2348454444416	22.906350566374456	0	14	0	14	7	0	0.10378845120702346	0	0	0	0	0	0	0
2157.4864546979925	7.453189395622432	0	18	0	18	9	0	0.10732702494083031	0	0	0	0	0	0	0
993.4016075971141	12.896643208859992	0	29	1	29	15	0	0.11196952903052096	0	0	0	0	0	0	0
2121.49013324896	14.504432834030297	0	33	1	33	17	0	0.11334974027223255	0	0	0	0	0	0	0
7177.527857044517	25.257261024800815	0	34	1	34	18	0	0.11617904404506357	0	0	0	0	0	0	0
2634.613242109508	35.727491757635015	0	36	1	36	19	0	0.11828625401471142	0	0	0	0	0	0	0
783.5177319054267	10.900277849849688	0	42	2	42	22	0	0.12726356781844683	0	0	0	0	0	0	0
7235.642786216289	11.440461479003465	0	48	2	48	25	0	0.1343094069486962	0	0	0	0	0	0	0
5020.720548835662	20.050829828253125	0	50	2	50	26	0	0.1363885881947438	0	0	0	0	0	0	0
13083.208560180465	24.75102243298397	0	52	2	52	27	0	0.14204526124062863	0	0	0	0	0	0	0
23882.03707406819	35.510565637115576	0	53	2	53	28	0	0.1447545312016045	0	0	0	0	0	0	0
5302.141485832892	48.6989981237466	0	55	2	55	29	0	0.1495429824086279	0	0	0	0	0	0	0
6892.062538464477	58.21018233427292	0	56	2	56	29	0	0.15957793219644714	0	0	0	0	0	0	0
9380.51333937981	11.412985537934247	0	60	3	60	32	0	0.1618701882678036	0	0	0	0	0	0	0
11168.79594807546	19.689615972716858	0	61	3	61	32	0	0.16788048822444346	0	0	0	0	0	0	0
6092.267676669966	13.335173323282286	0	65	3	65	34	0	0.17280040270510288	0	0	0	0	0	0	0
11604.150810593186	6.017896398817573	0	67	3	67	35	0	0.18266544551575384	0	0	0	0	0	0	0
29255.21680044091	10.78845477445209	0	67	3	67	35	0	0.18655620176767201	0	0	0	0	0	0	0
17371.373582162407	24.036201314996312	0	69	3	69	36	0	0.19259308605526843	0	0	0	0	0	0	0
64980.67895534235	25.805799404272808	0	70	3	70	37	0	0.19858619412618705	0	0	0	0	0	0	0
29965.61703247433	32.440237209813276	0	71	3	71	37	0	0.20430085911904958	0	0	0	0	0	0	0
70213.40989867023	39.170637354662084	0	71	3	71	37	0	0.21328736571844858	0	0	0	0	0	0	0
88657.5302789203	52.89920692026541	0	72	3	72	38	0	0.22338638619664225	0	0	0	0	0	0	0
131644.2148787858	58.708218352679665	0	72	3	72	38	0	0.23119764550047037	0	0	0	0	0	0	0
114850.27196123824	70.68890897988193	0	73	3	73	39	0	0.23942016636502872	0	0	0	0	0	0	0
39560.58697180906	78.92062145345488	0	74	3	74	39	0	0.2519790602176982	0	0	0	0	0	0	0
90987.41995278158	84.59687233435695	0	74	3	74	39	0	0.2615309206982914	0	0	0	0	0	0	0
150972.40938195706	91.21773209475161	0	74	3	74	39	0	0.27357089168225235	0	0	0	0	0	0	0
49108.537587085266	98.9228602998798	0	75	4	75	40	0	0.27537707165623626	0	0	0	0	0	0	0
17027.369028867524	105.78456689929135	0	76	4	76	41	0	0.2818876166664428	0	0	0	0	0	0	0
28709.840655601445	111.09478127507953	0	76	4	76	41	0	0.2906533164237298	0	0	0	0	0	0	0
8112.85831007812	117.368425663478	0	77	4	77	41	0	0.30227441018171314	0	0	0	0	0	0	0
26217.776342865007	125.59793386019936	0	77	4	77	41	0	0.316828298629917	0	0	0	0	0	0	0
29281.51259025423	53.515726229960904	0	80	4	80	42	0	0.32749709613094957	0	0	0	0	0	0	0
56427.04600913598	12.641821097055315	0	82	4	82	44	0	0.33381921614702686	0	0	0	0	0	0	0
66876.50600913598	21.55507109705532	0	83	4	83	44	0	0.34616852973168183	0	0	0	0	0	0	0
34125.836479806036	32.95624058465096	0	85	4	85	45	0	0.3521822902204311	0	0	0	0	0	0	0
97263.63847377776	39.519421665105405	0	85	4	85	45	0	0.36084992634158275	0	0	0	0	0	0	0
150948.72542021875	45.099992033758326	0	85	4	85	45	0	0.3698478624027626	0	0	0	0	0	0	0
108032.7437694241	57.27495397912126	0	86	4	86	46	0	0.381051000897354	0	0	0	0	0	0	0
163203.99692940965	61.745882112021214	0	86	4	86	46	0	0.38719226750724184	0	0	0	0	0	0	0
96366.48483117923	71.05718583177564	0	87	4	87	46	0	0.40269873819736607	0	0	0	0	0	0	0
189190.55850398532	78.57939601595766	0	87	4	87	46	0	0.41693029331116577	0	0	0	0	0	0	0
134257.23781021935	114.86999661795961	0	88	4	88	47	0	0.4268717489819769	0	0	0	0	0	0	0
232220.35837759526	121.18205335554826	0	88	4	88	47	0	0.4347879415803445	0	0	0	0	0	0	0
302150.2943748276	125.68784820073076	0	88	4	88	47	0	0.44187867861001257	0	0	0	0	0	0	0
429072.8060510082	133.86584508708256	0	88	4	88	47	0	0.45696672954750117	0	0	0	0	0	0	0
52644.06552168804	138.5991092282346	0	89	4	89	47	0	0.46628007391372367	0	0	0	0	0	0	0
202888.18937569254	148.27978731161116	0	89	4	89	47	0	0.4859853333174353	0	0	0	0	0	0	0
323123.2213770764	156.0268898890199	0	89	4	89	47	0	0.502480324616415	0	0	0	0	0	0	0
458644.6882513196	164.7589431669995	0	89	4	89	47	0	0.5217972028882931	0	0	0	0	0	0	0
217774.40445816834	176.60366796943953	0	90	4	90	48	0	0.5326311901800704	0	0	0	0	0	0	0
367754.2741379132	184.41511951525956	0	90	4	90	48	0	0.5458094692722479	0	0	0	0	0	0	0
517909.82661261165	2.235721206650105	0	91	4	91	48	0	0.5606264740329686	0	0	0	0	0	0	0
30400.689428496098	12.491677885350466	0	92	4	92	49	0	0.5702854571613315	0	0	0	0	0	0	0
181339.5101264504	18.92007740400269	0	92	4	92	49	0	0.581396326036068	0	0	0	0	0	0	0
332679.55344775005	25.36556476862363	0	92	4	92	49	0	0.5940157027666791	0	0	0	0	0	0	0
462322.49448264774	30.886984744556237	0	92	4	92	49	0	0.6054736880854407	0	0	0	0	0	0	0
570107.2790795189	35.477478126024344	0	92	4	92	49	0	0.6154775749865747	0	0	0	0	0	0	0
722196.0829303012	41.95485478065731	0	92	4	92	49	0	0.6300442866967583	0	0	0	0	0	0	0
852774.268249194	47.516106284869096	0	92	4	92	49	0	0.6431315416736222	0	0	0	0	0	0	0
46704.678598171115	52.23030604419521	0	93	4	93	49	0	0.654279988216294	0	0	0	0	0	0	0
230905.4198737427	60.07531206104238	0	93	4	93	49	0	0.6726477871277543	0	0	0	0	0	0	0
439326.4451445008	68.95184635707126	0	93	4	93	49	0	0.6939762371350083	0	0	0	0	0	0	0
624089.4631950423	76.82079942566331	0	93	4	93	49	0	0.7134740989475811	0	0	0	0	0	0	0
855281.285096366	86.66712914888836	0	93	4	93	49	0	0.7384316225412071	0	0	0	0	0	0	0
125198.17438637803	109.61755032819042	6	94	5	94	50	0	0.7485927429597727	0	0	0	0	0	0	0
125198.17438637803	109.61755032819042	15	94	5	94	50	0	0.7485927429597727	0	0	0	0	0	0	0
