Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
1568.5383292269712	11.144620377941905	0.0	12	0	12	6	0	0.10030102999566398	0	0	0	0	0	0	0
2847.6396590763043	3.655170278607744	0.0	17	0	17	9	0	0.10198227123303956	0	0	0	0	0	0	0
328.07313919786964	18.79036844272112	0.0	21	1	21	11	0	0.1065262399987331	0	0	0	0	0	0	0
4719.087484914551	14.025559014043123	0.0	32	1	32	17	0	0.10833241997271698	0	0	0	0	0	0	0
8716.856719049618	28.577719740540292	0.0	34	1	34	18	0	0.11372832620295513	0	0	0	0	0	0	0
8221.98690358022	41.89384765949157	0.0	36	1	36	19	0	0.11678977868204234	0	0	0	0	0	0	0
2627.476172084017	3.690532767895019	0.0	42	2	42	22	0	0.12283350239416911	0	0	0	0	0	0	0
8043.523958857231	16.943464826007745	0.0	48	2	48	25	0	0.12403762237682503	0	0	0	0	0	0	0
10884.834160810005	28.195143678864607	0.0	52	2	52	27	0	0.12591268364021674	0	0	0	0	0	0	0
18103.321803187326	47.72109603001509	0.0	54	2	54	29	0	0.1294479777602595	0	0	0	0	0	0	0
18302.387592661013	56.83260918790983	0.0	55	2	55	29	0	0.1335374589629469	0	0	0	0	0	0	0
3943.8880987338857	11.063973054306599	0.0	58	3	58	31	0	0.13784734452260705	0	0	0	0	0	0	0
4467.651256628621	18.31726252799081	0.0	59	3	59	31	0	0.13875043450959898	0	0	0	0	0	0	0
12828.808922454587	17.935052960018417	0.0	63	3	63	34	0	0.1421586744749108	0	0	0	0	0	0	0
31886.653694192195	11.928100121397096	0.0	66	3	66	35	0	0.14654918567326214	0	0	0	0	0	0	0
24322.943430351625	25.43259834903798	0.0	68	3	68	36	0	0.15517713456788504	0	0	0	0	0	0	0
54539.17267738031	31.517357390728396	0.0	70	3	70	37	0	0.16323228774179252	0	0	0	0	0	0	0
35990.49496599157	40.905371151365735	0.0	71	3	71	37	0	0.17349586397538969	0	0	0	0	0	0	0
52988.71965613919	55.550778855846886	0.0	72	3	72	38	0	0.18553670965727082	0	0	0	0	0	0	0
124444.50311276328	65.20696580944472	0.0	72	3	72	38	0	0.19392060666293995	0	0	0	0	0	0	0
114525.75425337443	78.12252266986484	0.0	73	3	73	39	0	0.20114402575839124	0	0	0	0	0	0	0
47366.44558529834	87.25162767338846	0.0	74	3	74	39	0	0.21259737372120507	0	0	0	0	0	0	0
134039.80710749706	4.818223867891636	0.0	75	3	75	39	0	0.2269157114607303	0	0	0	0	0	0	0
10289.376822951255	17.293758385477236	0.0	77	4	77	41	0	0.23298859340159825	0	0	0	0	0	0	0
23292.403304666263	23.204224968074968	0.0	77	4	77	41	0	0.24277490478831643	0	0	0	0	0	0	0
2420.7677435061105	29.353026985729443	0.0	78	4	78	41	0	0.25609718786198143	0	0	0	0	0	0	0
20486.845927617083	37.56488070577988	0.0	78	4	78	41	0	0.27110060159522653	0	0	0	0	0	0	0
18038.518089972615	6.926568618924559	0.0	80	4	80	42	0	0.2862659489183785	0	0	0	0	0	0	0
50389.57216879938	15.863323889318695	0.0	80	4	80	42	0	0.29692309113482834	0	0	0	0	0	0	0
58381.28848581296	28.935528981040296	0.0	81	4	81	43	0	0.3083114281418973	0	0	0	0	0	0	0
27094.088485812958	42.29552898104029	0.0	83	4	83	44	0	0.31809639704074	0	0	0	0	0	0	0
74997.8003058918	14.545548920757422	0.0	85	4	85	45	0	0.3304820118781549	0	0	0	0	0	0	0
160908.66049601467	23.47599176796354	0.0	85	4	85	45	0	0.34382593395602634	0	0	0	0	0	0	0
69641.82372346654	32.88058254004793	0.0	86	4	86	45	0	0.3604389255600208	0	0	0	0	0	0	0
162275.30853682154	42.50984291565656	0.0	86	4	86	45	0	0.37911405320608377	0	0	0	0	0	0	0
134075.19982578247	55.685639471493154	0.0	87	4	87	46	0	0.39356357909100526	0	0	0	0	0	0	0
94621.40113436176	36.92467475032246	0.0	89	4	89	47	0	0.40693345441872997	0	0	0	0	0	0	0
234242.33868841818	45.92086918035186	0.0	89	4	89	47	0	0.4178628673864963	0	0	0	0	0	0	0
374236.4435145728	54.941107893377286	0.0	89	4	89	47	0	0.4319264922502974	0	0	0	0	0	0	0
68075.9057183437	64.20196241681613	0.0	90	4	90	47	0	0.44887262270923994	0	0	0	0	0	0	0
218035.45596916537	73.86430457215258	0.0	90	4	90	47	0	0.46706260856437787	0	0	0	0	0	0	0
369033.9683372678	83.5935901628808	0.0	90	4	90	47	0	0.48695497523959214	0	0	0	0	0	0	0
161408.92635210833	98.28277114803868	0.0	91	4	91	48	0	0.5052473595124494	0	0	0	0	0	0	0
347638.01272393693	107.98220272990474	0.0	91	4	91	48	0	0.5190383910751041	0	0	0	0	0	0	0
