Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
293.52631445813853	10.361631856412156	0.0	7.99	0.0	7.99	4.0	0.0	0.10013200052425775	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1638.6692420515042	14.107267188121511	0.0	12.41	0.0	12.41	6.42	0.0	0.1006967561822729	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1575.6224129046088	22.972524180820788	0.0	14.04	0.0	14.04	7.04	0.0	0.10189402446691607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2681.9662691464036	3.840202540695289	0.0	17.0	0.0	17.0	8.99	0.0	0.1035683567106589	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2569.3395929695134	8.389189701893576	0.0	18.0	0.0	18.0	9.0	0.0	0.10494282040456039	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6318640385817	7.766568446961113	0.0	23.75	1.0	23.75	12.14	0.0	0.10715492114027178	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1911.176123414218	15.684625330211784	0.0	29.02	1.0	29.02	15.02	0.0	0.10804555354667533	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2577.0156035979226	14.276319329720186	0.0	32.71	1.0	32.71	17.0	0.0	0.1095122614611765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5352.723938750249	20.17116323853047	0.0	33.22	1.0	33.22	17.22	0.0	0.11137912434317404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8024.556313891871	31.658199896828265	0.0	34.71	1.0	34.71	18.71	0.0	0.11304994901862749	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3787.1435115650634	37.42436389471299	0.0	36.0	1.0	36.0	19.0	0.0	0.11481552779122532	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8122.919785249271	42.140831263134075	0.0	36.21	1.0	36.21	19.0	0.0	0.11826355610146866	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2102.812129976892	11.925508753138532	0.0	41.15	2.0	41.15	21.9	0.0	0.12000189787259007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5945.036699301377	8.302358117909186	0.0	46.98	2.0	46.98	24.77	0.0	0.12131470648606765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8389.704849340702	14.76671408385125	0.0	48.29	2.0	48.29	25.31	0.0	0.12358021574412195	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11325.499749399329	20.36901056967514	0.0	50.95	2.0	50.95	26.8	0.0	0.12610060830914258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11152.919925163314	24.94803574841349	0.0	51.95	2.0	51.95	27.0	0.0	0.12801272990512844	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18491.678411415447	34.26202320000415	0.0	52.9	2.0	52.9	27.9	0.0	0.13102466641488453	0.0	0.0	0.0	0.0	0.0	0.0	0.0
