Soft Currency	Hard Currency	Heart	Food	Worlds	Upgrade	Level	Videos	Skill level	IAPs	IAP spend $	Additional SC	Get Heart Video	Double Reward Videos	Gacha Wheel Videos	Get Gems Videos
290.1174038078099	10.272052346714911	0.0	8	0	8	4	0	0.1	0	0	0	0	0	0	0
1724.3763781608843	18.015981251895013	0.0	13	0	13	7	0	0.10030102999566398	0	0	0	0	0	0	0
1765.2823086312321	22.856881047396037	0.0	14	0	14	7	0	0.10210720996964785	0	0	0	0	0	0	0
2790.8971041100435	3.6339032661688675	0.0	17	0	17	9	0	0.10496454246607911	0	0	0	0	0	0	0
2641.439186848988	8.36571496374376	0.0	18	0	18	9	0	0.10586763245307104	0	0	0	0	0	0	0
1054.7288933901355	8.109919784192279	0.0	27	1	27	14	0	0.1098499036861106	0	0	0	0	0	0	0
2634.8432812364263	15.83869547677494	0.0	29	1	29	15	0	0.11384990368611063	0	0	0	0	0	0	0
2139.4282273138733	14.563908013724483	0.0	33	1	33	17	0	0.11454887369044665	0	0	0	0	0	0	0
6148.975458005978	24.367627073648748	0.0	34	1	34	18	0	0.11550311619988597	0	0	0	0	0	0	0
8413.07034625781	33.036898024691084	0.0	35	1	35	19	0	0.11718435743726154	0	0	0	0	0	0	0
5212.137714678862	37.69963486679635	0.0	36	1	36	19	0	0.12067177864862103	0	0	0	0	0	0	0
2100.9145567841256	42.429319077322674	0.0	37	1	37	19	0	0.12538104860959684	0	0	0	0	0	0	0
1781.0574139269831	12.79439844240204	0.0	42	2	42	22	0	0.1273980819488956	0	0	0	0	0	0	0
4430.789254377576	9.491744758453684	0.0	48	2	48	25	0	0.12938035318193514	0	0	0	0	0	0	0
12274.780107121007	18.069443234144277	0.0	49	2	49	26	0	0.13152648121761337	0	0	0	0	0	0	0
3831.862902503941	20.90230858144583	0.0	52	2	52	27	0	0.1324807237270527	0	0	0	0	0	0	0
14844.6303775396	25.690468353200462	0.0	52	2	52	27	0	0.1336848437097086	0	0	0	0	0	0	0
23573.83328095489	35.54215387502948	0.0	53	2	53	28	0	0.1361442361974678	0	0	0	0	0	0	0
23893.769968261397	45.102384314095055	0.0	54	2	54	29	0	0.13795041617145165	0	0	0	0	0	0	0
8214.191020892973	49.65106852462137	0.0	55	2	55	29	0	0.1408869299139305	0	0	0	0	0	0	0
24681.230494577183	54.382976419358215	0.0	55	2	55	29	0	0.14555583741623235	0	0	0	0	0	0	0
9821.855494577185	59.167351419358226	0.0	56	2	56	29	0	0.15124053918571742	0	0	0	0	0	0	0
10131.681581533707	12.258655767184313	0.0	60	3	60	32	0	0.15451700098989066	0	0	0	0	0	0	0
6860.181581533706	16.921155767184317	0.0	61	3	61	32	0	0.15940775724180886	0	0	0	0	0	0	0
9826.894020952124	10.50811053293553	0.0	64	3	64	34	0	0.1651046934677109	0	0	0	0	0	0	0
10946.927946638714	15.21344171225702	0.0	65	3	65	34	0	0.1692453271928457	0	0	0	0	0	0	0
24380.879481372154	19.97725431322632	0.0	65	3	65	34	0	0.17396538721759494	0	0	0	0	0	0	0
24211.60336876216	9.75213930047446	0.0	67	3	67	35	0	0.17687387223647358	0	0	0	0	0	0	0
31393.97284898017	18.330207153994643	0.0	68	3	68	36	0	0.1795728422408096	0	0	0	0	0	0	0
11143.243330124522	22.962196750873705	0.0	69	3	69	36	0	0.18250935598328846	0	0	0	0	0	0	0
34045.71407134689	27.773640183903606	0.0	69	3	69	36	0	0.18728056853048505	0	0	0	0	0	0	0
10569.649070441592	29.35774302656158	0.0	71	3	71	37	0	0.19164665512950504	0	0	0	0	0	0	0
39437.79319501157	34.185191876824106	0.0	71	3	71	37	0	0.1975286374571157	0	0	0	0	0	0	0
68091.55383234634	38.97679064560918	0.0	71	3	71	37	0	0.20389771966489195	0	0	0	0	0	0	0
56206.03870778502	48.79198183545037	0.0	72	3	72	38	0	0.20885714268683506	0	0	0	0	0	0	0
92072.64933320534	53.63882110915581	0.0	72	3	72	38	0	0.21293195912748022	0	0	0	0	0	0	0
127755.13083959404	58.460778069478614	0.0	72	3	72	38	0	0.21858782717872885	0	0	0	0	0	0	0
78661.87291147566	66.8764228897746	0.0	73	3	73	39	0	0.2211952822019435	0	0	0	0	0	0	0
119011.11604043971	71.32998173403114	0.0	73	3	73	39	0	0.22646980950633955	0	0	0	0	0	0	0
9862.953249742033	75.824555377442	0.0	74	3	74	39	0	0.23285923360904978	0	0	0	0	0	0	0
52616.70377828326	80.54351238942228	0.0	74	3	74	39	0	0.2401697073613664	0	0	0	0	0	0	0
95296.39088187735	85.25429463043709	0.0	74	3	74	39	0	0.2477713152340304	0	0	0	0	0	0	0
138057.8031440338	89.9740973083793	0.0	74	3	74	39	0	0.2558444068687603	0	0	0	0	0	0	0
17809.393681212976	8.019178342480545	0.0	77	4	77	41	0	0.26256748349659786	0	0	0	0	0	0	0
